"","name","tier_num_2013","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"314","CAPTOPRIL 25MG TABLET",1,1,1,0,-1
"315","CAPTOPRIL 50MG TABLET",1,1,1,0,-1
"316","CAPTOPRIL AND HYDROCHLOROTHIAZIDE 25; 15MG 100 TABLET BOTTLE",1,1,1,0,-1
"317","CAPTOPRIL AND HYDROCHLOROTHIAZIDE 25; 25MG 100 TABLET BOTTLE",1,1,1,0,-1
"318","CAPTOPRIL AND HYDROCHLOROTHIAZIDE 50; 15MG 100 TABLET BOTTLE",1,1,1,0,-1
"319","CAPTOPRIL AND HYDROCHLOROTHIAZIDE 50; 25MG 100 TABLET BOTTLE",1,1,1,0,-1
"320","CARAC CRE 0.5%",1,0,0,0,-1
"321","CARAFATE SUS 1GM/10ML",1,0,0,0,-1
"322","CARBAGLU 200MG/1 5 TABLET IN 1 BOTTLE",1,0,0,0,-1
"323","CARBAMAZEPINE 100MG, CHEWABLE 100 TABLET BOTTLE",1,1,1,0,-1
"324","CARBAMAZEPINE TABLET USP 200MG (1000 CT)",1,1,1,0,-1
"325","CARBIDOPA-LEVODOPA ER 25-100 TAB",1,0,0,0,-1
"326","CARBIDOPA-LEVODOPA ER 50-200 TAB",1,0,0,0,-1
"327","CARBIDOPA/LEVO 10/100 TABLET",1,1,0,0,-1
"328","CARBIDOPA/LEVO 25/100 TABLET",1,1,0,0,-1
"329","CARBIDOPA/LEVO 25/250 TABLET",1,1,0,0,-1
"330","CARBOPLATIN 10MG/ML",1,1,1,0,-1
"331","CARIMUNE NF 3GM VIAL",1,0,0,0,-1
"332","CARTEOLOL HCL OPHTHALMIC SOLUTION USP 1% 15ML BOT",1,1,1,0,-1
"333","CARTIA XT 300MG CAPSULE SR 24 HR",1,1,1,0,-1
"334","CARVEDILOL 12.5MG FILM COATED 1000 TABLETBOTTLE",1,0,0,0,-1
"335","CARVEDILOL 25MG FILM COATED 1000 TABLETBOTTLE",1,0,0,0,-1
"336","CARVEDILOL 3.125MG FILM COATED 1000 TABLETBOTTLE",1,0,0,0,-1
"337","CARVEDILOL 6.25MG FILM COATED 1000 TABLETBOTTLE",1,0,0,0,-1
"338","CAYSTON KIT",1,0,0,0,-1
"339","CEENU 100MG CAPSULE",1,0,0,0,-1
"340","CEENU 10MG CAPSULE",1,0,0,0,-1
"341","CEENU 40MG CAPSULE",1,0,0,0,-1
"342","CEFADROXIL 1G TABLET",1,1,1,0,-1
"343","CEFADROXIL 500MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"344","CEFADROXIL 500MG/5ML",1,1,1,0,-1
"345","CEFADROXIL FOR ORAL SUSPENSION 250MG/5ML 100ML BOT",1,0,0,0,-1
"346","CEFAZOLIN 1 GM VIAL",1,1,1,0,-1
"347","CEFAZOLIN 10G/1 10 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION IN 1 PACKAGE",1,1,1,0,-1
"348","CEFAZOLIN 1GM/D5W BAG",1,1,0,0,-1
"349","CEFAZOLIN FOR INJECTION",1,0,0,0,-1
"350","CEFDINIR 250MG/5ML SUSPENSION RECONSTITUTED ORAL",1,1,1,0,-1
"351","CEFDINIR CAPSULES 300MG (60 CT)",1,1,1,0,-1
"352","CEFDINIR FOR ORAL SUSPENSION 125MG/5ML (100 CT)",1,1,1,0,-1
"353","CEFEPIME INJ 1GM 20ML APX 10X1G VIAL",1,1,1,0,-1
"354","CEFOTAXIME FOR INJECTION",1,0,0,0,-1
"355","CEFOTAXIME FOR INJECTION 2GM 25 VIAL",1,0,0,0,-1
"356","CEFOXITIN 1G/1 10 POWDER IN 1 CARTON",1,0,0,0,-1
"357","CEFOXITIN 2G/1 10 POWDER IN 1 CARTON",1,0,0,0,-1
"358","CEFOXITIN FOR INJECTION SOLUTION",1,1,1,0,-1
"359","CEFPODOXIME PROXETIL FILM COATED TABLET 100MG (20 CT)",1,1,1,0,-1
"360","CEFPROZIL 250MG/1 100 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"361","CEFPROZIL TABLETS 500MG 100 BOT",1,1,1,0,-1
"362","CEFTAZIDIME 1G/1 25 VIAL IN 1 CARTON / 1 INJECTION, POWDER, FOR SOLUTION IN 1 VIAL",1,0,0,0,-1
"363","CEFTAZIDIME AND DEXTROSE 1G/50ML 24 CONTAINER IN 1 CASE / 50 ML IN 1 CONTAINER",1,1,0,0,-1
"364","CEFTAZIDIME AND DEXTROSE 2G/50ML 24 CONTAINER IN 1 CASE / 50 ML IN 1 CONTAINER",1,1,0,0,-1
"365","CEFTRIAXONE SODIUM 500MG/1",1,0,0,0,-1
"366","CELEBREX 100MG CAPSULE",1,0,0,0,-1
"367","CELEBREX 200MG CAPSULE",1,0,0,0,-1
"368","CELEBREX 400MG CAPSULE",1,0,0,0,-1
"369","CELEBREX 50MG CAPSULE",1,0,0,0,-1
"370","CELLCEPT 200MG/ML ORAL SUSP",1,0,0,0,-1
"371","CELONTIN 300MG KAPSEAL",1,0,0,0,-1
"372","CEPHALEXIN 125MG/5ML 200 ML IN 1 BOTTLE",1,1,1,0,-1
"373","CEPHALEXIN 250MG CAPSULE",1,0,0,0,-1
"374","CEPHALEXIN 250MG/5ML ORAL SUSP",1,0,0,0,-1
"375","CEPHALEXIN CAPSULES 500MG (500 CT)",1,0,0,0,-1
"376","CEREZYME INJ 200UNIT",1,0,0,0,-1
"377","CETIRIZINE HCL 5MG/5ML",1,0,0,0,-1
"378","CHANTIX 0.5MG TABLET",1,0,0,0,-1
"379","CHANTIX 1 KIT IN 1 CARTON",1,0,0,0,-1
"380","CHANTIX 1MG TABLET",1,0,0,0,-1
"381","CHEMET 100MG CAPSULE",1,0,0,0,-1
"382","CHLORHEXIDINE GLUCONATE 0.12% MOUTHWASH",1,1,0,0,-1
"383","CHLOROQUINE PH 500MG TABLET",1,0,0,0,-1
"384","CHLOROQUINE PHOSPHATE 250MG TABLET (50 CT)",1,0,0,0,-1
"385","CHLOROTHIAZIDE 250MG TABLET",1,0,0,0,-1
"386","CHLOROTHIAZIDE 500MG TABLET",1,0,0,0,-1
"387","CHLORPROMAZINE 10MG TABLET",1,0,0,0,-1
"388","CHLORPROMAZINE 25MG TABLET",1,0,0,0,-1
"389","CHLORPROMAZINE 25MG/ML AMP",1,0,0,0,-1
"390","CHLORPROMAZINE 50MG TABLET",1,0,0,0,-1
"391","CHLORPROMAZINE HCL 200MG TABLET",1,0,0,0,-1
"392","CHLORPROMAZINE HYDROCHLORIDE 100MG SUGAR COATED 1000 TABLET BOTTLE",1,1,1,0,-1
"393","CHLORTHALIDONE 25MG TABLET (100 CT)",1,0,0,0,-1
"394","CHLORTHALIDONE 50MG TABLET (1000 CT)",1,0,0,0,-1
"395","CHLORZOXAZONE 500 MG TABLET",1,0,0,0,-1
"396","CHOLESTYRAMINE LIGHT POWDER FOR ORAL SUSPENSION",1,1,1,0,-1
"397","CICLOPIROX 7.7MG/ML 60 ML IN 1 BOTTLE",1,0,0,0,-1
"398","CICLOPIROX GEL",1,1,1,0,-1
"399","CICLOPIROX OLAMINE 7.7MG/G 1 TUBE IN 1 TUBE / 15 G IN 1 TUBE",1,1,1,0,-1
"400","CILOSTAZOL 50MG/1 60 TABLET IN 1 BOTTLE",1,0,0,0,-1
"401","CILOSTAZOL TABLET 100MG (60 CT)",1,1,1,0,-1
"402","CIPROFLOXACIN 250MG TABLET (100 CT)",1,0,0,0,-1
"403","CIPROFLOXACIN 400MG/40ML 1 VIAL IN 1 CARTON / 40 ML IN 1 VIAL",1,0,0,0,-1
"404","CIPROFLOXACIN 500MG TABLET",1,0,0,0,-1
"405","CIPROFLOXACIN ER 212.6; 287.5MG/1; MG/1 50 TABLET, FILM COATED, IN 1 BOTTLE, PLASTIC",1,1,1,0,-1
"406","CIPROFLOXACIN ER 425.2; 574.9MG/1; MG/1 50 TABLET, FILM COATED, IN 1 BOTTLE, PLASTIC",1,1,1,0,-1
"407","CIPROFLOXACIN HCL 100MG TABLET",1,0,0,0,-1
"408","CIPROFLOXACIN TABLETS 750MG 100 BOT",1,0,0,0,-1
"409","CISPLATIN 100MG/100ML 1 VIAL IN 1 CARTON / 100 ML IN 1 VIAL",1,0,0,0,-1
"410","CITALOPRAM HBR ORAL SOLUTION 10MG 240ML BOTPL",1,0,0,0,-1
"411","CITALOPRAM HYDROBROMIDE TABLETS 40MG 30 BOT",1,0,0,0,-1
"412","CITOLOPRAM HBR 10MG TABLET (100 CT)",1,0,0,0,-1
"413","CLADRIBINE 1MG/ML VIAL",1,0,0,0,-1
"414","CLARAVIS 10MG CAPSULE",1,0,0,0,-1
"415","CLARAVIS 20MG CAPSULE",1,0,0,0,-1
"416","CLARAVIS 30MG/1 3 BLISTER PACK IN 1 CARTON / 10 CAPSULE IN 1 BLISTER PACK",1,0,0,0,-1
"417","CLARAVIS 40MG CAPSULE",1,1,1,0,-1
"418","CLARITHROMYCIN 250MG TABLET",1,0,0,0,-1
"419","CLARITHROMYCIN 500MG TABLET",1,0,0,0,-1
"420","CLARITHROMYCIN ER 500MG TABLET (60 CT)",1,0,0,0,-1
"421","CLEOCIN 100MG VAGINAL OVULE",1,0,0,0,-1
"422","CLINDAMYCIN 150MG/ML ADDVAN",1,0,0,0,-1
"423","CLINDAMYCIN HCL 150MG CAPSULE",1,0,0,0,-1
"424","CLINDAMYCIN HYDROCHLORIDE CAPSULES",1,0,0,0,-1
"425","CLINDAMYCIN PHOSPHATE 10MG/ML 1 BOTTLE IN 1 CARTON / 60 ML IN 1 BOTTLE",1,0,0,0,-1
"426","CLINIMIX 4.25/10 SOLUTION",1,1,1,0,-1
"427","CLINIMIX 4.25/20 SOLUTION",1,1,1,0,-1
"428","CLINIMIX 4.25/5 SOLUTION",1,1,1,0,-1
"429","CLINIMIX E 2.75/10 SOLUTION",1,0,0,0,-1
"430","CLINIMIX E 2.75/5 SOLUTION",1,0,0,0,-1
"431","CLINIMIX E 4.25/25 SOLUTION",1,0,0,0,-1
"432","CLINIMIX E 4.25/5 SOLUTION",1,0,0,0,-1
"433","CLINIMIX E 5/20 SOLUTION",1,0,0,0,-1
"434","CLINIMIX E 5/25 SOLUTION",1,0,0,0,-1
"435","CLINIMIX E 5%/15% INJECTION 2000ML BAG",1,0,0,0,-1
"436","CLINISOL 15% SOLUTION",1,0,0,0,-1
"437","CLOBETASOL 0.05% OINTMENT",1,1,0,0,-1
"438","CLOBETASOL E 0.05% CREAM",1,1,0,0,-1
"439","CLOBETASOL PROPIONATE 0.4625MG/ML 1 BOTTLE IN 1 CARTON / 50 ML IN 1 BOTTLE",1,0,0,0,-1
"440","CLOBETASOL PROPIONATE GEL .05% 60 GM TUBE",1,1,0,0,-1
"441","CLOMIPRAMINE HCL 25MG CAPSULE",1,1,1,0,-1
"442","CLOMIPRAMINE HCL 50MG CAPSULE",1,1,1,0,-1
"443","CLOMIPRAMINE HCL 75MG CAPSULE",1,1,1,0,-1
"444","CLONAZEPAM 0.125MG/1 10 BLISTER PACK IN 1 CARTON / 6 TABLET, ORALLY DISINTEGRATING IN 1 BLISTER PAC",1,0,0,0,-1
"445","CLONAZEPAM 0.25MG/1 10 BLISTER PACK IN 1 CARTON / 6 TABLET, ORALLY DISINTEGRATING IN 1 BLISTER PACK",1,0,0,0,-1
"446","CLONAZEPAM 0.5MG/1 10 BLISTER PACK IN 1 CARTON / 6 TABLET, ORALLY DISINTEGRATING IN 1 BLISTER PACK",1,0,0,0,-1
"447","CLONAZEPAM 0.5MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"448","CLONAZEPAM 1MG/1 10 BLISTER PACK IN 1 CARTON / 6 TABLET, ORALLY DISINTEGRATING IN 1 BLISTER PACK",1,0,0,0,-1
"449","CLONAZEPAM 1MG/1 90 TABLET IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"450","CLONAZEPAM 2MG/1 10 BLISTER PACK IN 1 CARTON / 6 TABLET, ORALLY DISINTEGRATING IN 1 BLISTER PACK",1,0,0,0,-1
"451","CLONAZEPAM 2MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"452","CLONIDINE 0.1MG/D 4 POUCH IN 1 CARTON / 1 PATCH IN 1 POUCH / 7 D IN 1 PATCH",1,0,0,0,-1
"453","CLONIDINE 0.2MG/D 4 POUCH IN 1 CARTON / 1 PATCH IN 1 POUCH / 7 D IN 1 PATCH",1,0,0,0,-1
"454","CLONIDINE 0.3MG/D 4 POUCH IN 1 CARTON / 1 PATCH IN 1 POUCH / 7 D IN 1 PATCH",1,0,0,0,-1
"455","CLONIDINE HCL 0.2MG TABLET (500 CT)",1,1,1,0,-1
"456","CLONIDINE HCL TABLET 0.1MG (500 CT)",1,0,0,0,-1
"457","CLONIDINE HCL TABLET 0.3MG (100 CT)",1,1,1,0,-1
"458","CLOPIDOGREL TAB 75MG",1,0,0,0,-1
"459","CLORAZEPATE DIPOTASSIUM 3.75MG/1 500 TABLET IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"460","CLORAZEPATE DIPOTASSIUM 7.5MG/1 500 TABLET IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"461","CLOTRIMAZOLE 10MG TROCHE",1,1,1,0,-1
"462","CLOTRIMAZOLE SOLUTION TOPICAL 1% 30ML BOTPL",1,1,0,0,-1
"463","CLOZAPINE 100MG 100 TABLET BOTTLE",1,0,0,0,-1
"464","CLOZAPINE 200MG TABLET (500 CT)",1,1,1,0,-1
"465","CLOZAPINE 25MG TABLET (100 CT)",1,1,1,0,-1
"466","CLOZAPINE 50MG TABLET (500 CT)",1,1,1,0,-1
"467","CO-GESIC 5/500 TABLET",1,0,0,0,-1
"468","COLCRYS 0.6MG FILM COATED 100 TABLET BOTTLE",1,0,0,0,-1
"469","COLISTIMETHATE 150MG/2ML 1 VIAL IN 1 CARTON / 2 ML IN 1 VIAL",1,0,0,0,-1
"470","COLLAGENASE SANTYL OINTMENT 250UNT 30GM TUBE",1,0,0,0,-1
"471","COMBIPATCH 0.05/0.14MG PTCH",1,0,0,0,-1
"472","COMBIPATCH 0.05/0.25MG PTCH",1,0,0,0,-1
"473","COMBIVENT INHALER",1,0,0,0,-1
"474","COMTAN 200MG TABLET",1,0,0,0,-1
"475","COMVAX VACCINE VIAL",1,0,0,0,-1
"476","CONDYLOX GEL 0.5% 3.5 GM CRTN",1,0,0,0,-1
"477","CORTISONE ACETATE 25MG TABLET (100 CT)",1,0,0,0,-1
"478","COSMEGEN 0.5MG VIAL",1,0,0,0,-1
"479","COUMADIN 1MG TABLET",1,0,0,0,-1
"480","COUMADIN 2.5MG TABLET",1,1,1,0,-1
"481","COUMADIN 3MG/1 1 BOTTLE IN 1 CARTON / 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"482","COUMADIN 4MG/1 100 TABLET IN 1 BLISTER PACK",1,0,0,0,-1
"483","CREON 256.11MG/1 1 BOTTLE IN 1 CARTON / 70 CAPSULE, DELAYED RELEASE IN 1 BOTTLE",1,0,0,0,-1
"484","CRIXIVAN 400MG/1 90 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"485","CROMOLYN NEBULIZER SOLUTION",1,0,0,0,-1
"486","CUBICIN 500MG VIAL",1,1,1,0,-1
"487","CUVPOSA 1MG/5ML",1,0,0,0,-1
"488","CYCLAFEM 1/35 6 BLISTER PACK IN 1 CARTON / 1 KIT IN 1 BLISTER PACK",1,0,0,0,-1
"489","CYCLAFEM 7/7/7 6 BLISTER PACK IN 1 CARTON / 1 KIT IN 1 BLISTER PACK",1,0,0,0,-1
"490","CYCLOBENZAPRINE HCL 10MG TABLET (1000 CT)",1,1,1,0,-1
"491","CYCLOBENZAPRINE HYDROCHLORIDE 5MG/1 100 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"492","CYCLOPHOSPHAMIDE 25MG TABLET",1,0,0,0,-1
"493","CYCLOPHOSPHAMIDE 50MG TABLET",1,0,0,0,-1
"494","CYCLOSPORINE 100MG/1 30 BLISTER PACK IN 1 CARTON / 1 CAPSULE, LIQUID FILLED IN 1 BLISTER PACK",1,0,0,0,-1
"495","CYCLOSPORINE 50MG/1 30 BLISTER PACK IN 1 CARTON / 1 CAPSULE, LIQUID FILLED IN 1 BLISTER PACK",1,0,0,0,-1
"496","CYCLOSPORINE 50MG/ML 10 VIAL IN 1 BOX / 5 ML IN 1 VIAL",1,0,0,0,-1
"497","CYMBALTA 20MG CAPSULE",1,0,0,0,-1
"498","CYMBALTA 60MG/1 1000 CAPSULE, DELAYED RELEASE IN 1 BOTTLE",1,0,0,0,-1
"499","CYMBALTA CAPSULES DELAYED RELEASE 30MG (30 CT)",1,0,0,0,-1
"500","CYPROHEPTADINE HCL 4 MG",1,0,1,0,-1
"501","CYSTADANE POWDER FOR ORAL SOLUTION 180GM",1,1,0,0,-1
"502","CYTARABINE 500MG VIAL",1,0,0,0,-1
"503","DALIRESP 500UG/1 30 TABLET IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"504","DANAZOL CAPSULES USP 200MG (100 CT)",1,1,1,0,-1
"505","DARAPRIM 25MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"506","DAUNORUBICIN HYDROCHLORIDE 5MG/ML 10 VIAL IN 1 CARTON / 4 ML IN 1 VIAL",1,0,0,0,-1
"507","DECAVAC VACCINE 2;5 UNT/0.5 ML",1,0,0,0,-1
"508","DENAVIR 1% CREAM",1,0,0,0,-1
"509","DESIPRAMINE 50MG TABLET",1,1,1,0,-1
"510","DESIPRAMINE HYDROCHLORIDE TABLETS",1,0,0,0,-1
"511","DESMOPRESSIN AC 4MCG/ML VL",1,1,0,0,-1
"512","DESMOPRESSIN ACETATE 0.1MG TABLET",1,1,0,0,-1
"513","DESMOPRESSIN ACETATE TABLET 0.2MG (100 CT)",1,1,0,0,-1
"514","DESONIDE 0.05% OINTMENT 60GM TUBE",1,0,0,0,-1
"515","DESONIDE 0.5MG/G 1 TUBE IN 1 TUBE / 60 G IN 1 TUBE",1,0,0,0,-1
"516","DESONIDE 0.5MG/G 114.1 G IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"517","DESOXIMETASONE 2.5MG/G 1 TUBE IN 1 CARTON / 60 G IN 1 TUBE",1,0,0,0,-1
"518","DESOXIMETASONE 2.5MG/G 1 TUBE IN 1 TUBE / 60 G IN 1 TUBE",1,0,0,0,-1
"519","DETROL LA 2MG CAPSULE SA",1,0,0,0,-1
"520","DETROL LA 4MG CAPSULE SA",1,0,0,0,-1
"521","DEXAMETHASONE SODIUM PHOSPHATE 0.1% DROPS",1,0,0,0,-1
"522","DEXILANT CAPSULES DELAYED RELEASE 60 MG",1,1,1,0,-1
"523","DEXRAZOXANE 500MG VIAL",1,0,0,0,-1
"524","DEXTROSE 2.5%-1/2NS IV SOLUTION",1,1,1,0,-1
"525","DEXTROSE AND SODIUM CHLORIDE 5; 0.9G/100ML; G/100ML 24 CONTAINER IN 1 CASE / 250 ML IN 1 CONTAINER",1,0,0,0,-1
"526","DEXTROSE IN LACTATED RINGERS 0.02; 5; 0.03; 0.6; 0.31G 12 CONTAINER IN 1 CASE",1,0,0,0,-1
"527","DEXTROSE INJECTION 10 250ML X 24 BOTPL",1,0,0,0,-1
"528","DIAZEPAM 10MG/1 500 TABLET IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"529","DIAZEPAM 10MG/2ML 2 SYRINGE, PLASTIC IN 1 PACKAGE / 2 ML IN 1 SYRINGE, PLASTIC",1,1,0,0,-1
"530","DIAZEPAM 2.5MG/0.5ML 2 SYRINGE, PLASTIC IN 1 PACKAGE / 0.5 ML IN 1 SYRINGE, PLASTIC",1,1,0,0,-1
"531","DIAZEPAM 20MG/4ML 2 SYRINGE, PLASTIC IN 1 PACKAGE / 4 ML IN 1 SYRINGE, PLASTIC",1,1,0,0,-1
"532","DIAZEPAM 2MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"533","DIAZEPAM 5MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"534","DIAZEPAM INTENSOL 5MG/ML 1 BOTTLE, DROPPER IN 1 CARTON / 30 ML IN 1 BOTTLE, DROPPER",1,0,0,0,-1
"535","DIBENZYLINE 10MG CAPSULE",1,0,0,0,-1
"536","DICLOFENAC 25MG TABLET EC",1,1,1,0,-1
"537","DICLOFENAC POTASSIUM 50MG TABLET (500 CT)",1,1,1,0,-1
"538","DICLOFENAC SODIUM 0.1% DROPS",1,1,1,0,-1
"539","DICLOFENAC SODIUM 100MG/1 100 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",1,1,1,0,-1
"540","DICLOFENAC SODIUM 50MG TABLET DELAYED RELEASE (100 CT)",1,1,1,0,-1
"541","DICLOFENAC SODIUM 75MG/1 1000 TABLET, DELAYED RELEASE IN 1 BOTTLE",1,1,1,0,-1
"542","DICYCLOMINE 10MG CAPSULE",1,1,1,0,-1
"543","DICYCLOMINE HCL 20MG TABLET (500 CT)",1,1,1,0,-1
"544","DIDANOSINE 250MG/1 30 CAPSULE, DELAYED RELEASE PELLETS IN 1 BOTTLE",1,1,1,0,-1
"545","DIDANOSINE 400MG CAPSULE DELAYED RELEASE",1,1,1,0,-1
"546","DIFICID 200MG/1 1 BOTTLE IN 1 CARTON / 20 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"547","DIFLORASONE 0.05% CREAM",1,0,0,0,-1
"548","DIFLORASONE 0.05% OINTMENT",1,0,0,0,-1
"549","DIFLUNISAL 500MG TABLET",1,1,1,0,-1
"550","DIGOXIN 250UG 100 TABLET BOTTLE",1,1,1,0,-1
"551","DIHYDROERGOTAMINE MESYLATE 1MG/ML 10 VIAL IN 1 BOX / 1 ML IN 1 VIAL",1,0,0,0,-1
"552","DILANTIN CAPSULES EXTENDED RELEASE",1,0,0,0,-1
"553","DILAUDID HYDROMORPHONE HCL ORAL LIQUID 1MG/ML 1 PINT BOTGL",1,0,0,0,-1
"554","DILT-CD 120MG CAPSULE SR 24 HR",1,0,0,0,-1
"555","DILT-CD DILTIAZEM HCL ER CAPSULES 300MG",1,0,0,0,-1
"556","DILT-XR 180MG CAPSULE DEGRADABLE CONTROLLED-RELEASE",1,1,1,0,-1
"557","DILTIAZEM 30MG TABLET",1,0,0,0,-1
"558","DILTIAZEM 90MG TABLET",1,0,0,0,-1
"559","DILTIAZEM CD CAPSULES 120MG (90 CT)",1,0,0,0,-1
"560","DILTIAZEM CD CAPSULES 240MG (90 CT)",1,0,0,0,-1
"561","DILTIAZEM CD CAPSULES 300MG (90 CT)",1,0,0,0,-1
"562","DILTIAZEM ER 240MG CAPSULE SA",1,1,1,0,-1
"563","DILTIAZEM HCL 60MG ER CAPSULE",1,0,0,0,-1
"564","DILTIAZEM HCL 60MG TABLET",1,0,0,0,-1
"565","DILTIAZEM HYDROCHLORIDE 180MG/1 500 CAPSULE, EXTENDED RELEASE IN 1 BOTTLE",1,0,0,0,-1
"566","DILTIAZEM HYDROCHLORIDE 90MG EXTENDED RELEASE 100 CAPSULE BOTTLE",1,0,0,0,-1
"567","DILTIAZEM HYDROCHLORIDE CAPSULES EXTENDED RELEASE",1,0,0,0,-1
"568","DIOVAN 160MG TABLET",1,0,0,0,-1
"569","DIOVAN 320MG TABLET",1,0,0,0,-1
"570","DIOVAN 40MG TABLET",1,0,0,0,-1
"571","DIOVAN 80MG TABLET",1,0,0,0,-1
"572","DIOVAN HCT 160/12.5MG TABLET",1,0,0,0,-1
"573","DIOVAN HCT 160/25MG TABLET",1,0,0,0,-1
"574","DIOVAN HCT 320/12.5MG TABLET",1,0,0,0,-1
"575","DIOVAN HCT 320/25MG TABLET",1,0,0,0,-1
"576","DIOVAN HCT 80/12.5MG TABLET",1,0,0,0,-1
"577","DIPYRIDAMOLE 25MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"578","DIPYRIDAMOLE 75MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"579","DIPYRIDAMOLE TABLETS 50MG 100 BOT",1,0,0,0,-1
"580","DISOPYRAMIDE PHOSPHATE CAPSULES 100MG (100 CT)",1,1,0,0,-1
"581","DISULFIRAM 250MG/1",1,1,1,0,-1
"582","DISULFIRAM 500MG/1",1,1,1,0,-1
"583","DIURIL 250MG/5ML SUSPENSION ORAL",1,0,0,0,-1
"584","DIVALPROEX SODIUM 125 MG CAP",1,1,1,0,-1
"585","DIVALPROEX SODIUM 250MG/1 500 TABLET, DELAYED RELEASE IN 1 BOTTLE",1,1,1,0,-1
"586","DIVALPROEX SODIUM 500MG/1 500 TABLET, DELAYED RELEASE IN 1 BOTTLE",1,1,1,0,-1
"587","DIVALPROEX SODIUM EXTENDED RELEASE TABLETS 250MG 100 BOT",1,0,0,0,-1
"588","DIVALPROEX SODIUM TABLETS EXTENDED RELEASE 500MG 100 BOT",1,0,0,0,-1
"589","DOCETAXEL 10MG/ML 1 VIAL, MULTI-DOSE IN 1 CARTON / 8 ML IN 1 VIAL, MULTI-DOSE",1,0,0,0,-1
"590","DOCETAXEL 80MG/4ML 1 VIAL, GLASS IN 1 CARTON / 4 ML IN 1 VIAL, GLASS",1,0,0,0,-1
"591","DONEPEZIL HYDROCHLORIDE 10MG/1 30 TABLET, ORALLY DISINTEGRATING IN 1 BLISTER PACK",1,0,0,0,-1
"592","DONEPEZIL HYDROCHLORIDE 5MG/1 30 TABLET, ORALLY DISINTEGRATING IN 1 BLISTER PACK",1,0,0,0,-1
"593","DORIBAX FOR INJECTION 500MG/VIAL",1,0,0,0,-1
"594","DORZOLAMIDE HCL TIMOLOL MALEATE OPHTHALMIC SOLUTION 20; 5MG/ML; MG/ML 1 BOTTLE, DROPPER I",1,0,0,0,-1
"595","DOVONEX CREAM",1,0,0,0,-1
"596","DOXAZOSIN 2MG 100 TABLET BOTTLE",1,1,1,0,-1
"597","DOXAZOSIN MESYLATE 4MG TABLET",1,1,1,0,-1
"598","DOXAZOSIN MESYLATE TABLETS 8 MG",1,1,1,0,-1
"599","DOXAZOSIN TABLET 1MG (100 CT)",1,1,1,0,-1
"600","DOXEPIN 10MG/ML ORAL CONC",1,0,0,0,-1
"601","DOXEPIN HYDROCHLORIDE 150MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"602","DOXEPIN HYDROCHLORIDE 50MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 CAPSULE IN 1 BLISTER PACK",1,0,0,0,-1
"603","DOXIL 2MG/ML",1,0,0,0,-1
"604","DOXORUBICIN HCL INJECTION USP 200MG/100ML 1 X 100ML VIALMD",1,0,0,0,-1
"605","DOXORUBICIN HYDROCHLORIDE 2MG/ML 1 VIAL, SINGLE-DOSE IN 1 CARTON / 25 ML IN 1 VIAL, SINGLE-DOSE",1,0,0,0,-1
"606","DOXYCYCLINE 100MG/1 50 TABLET, COATED IN 1 BOTTLE",1,1,1,0,-1
"607","DOXYCYCLINE 50MG CAPSULE",1,1,1,0,-1
"608","DOXYCYCLINE 50MG TABLET (100 CT)",1,1,1,0,-1
"609","DOXYCYCLINE FOR INJECTION 100MG/VIAL 10 X 1 VIAL CRTN",1,0,0,0,-1
"610","DOXYCYCLINE HYCLATE 100MG/1 50 BOTTLE, PLASTIC IN 1 BOTTLE, PLASTIC / 50 CAPSULE BOTTLE, PLAST",1,1,1,0,-1
"611","DOXYCYCLINE MONOHYDRATE 75MG TABLET",1,1,1,0,-1
"612","DUETACT 30MG-2MG TABLET",1,0,0,0,-1
"613","DUETACT 30MG-4MG TABLET",1,0,0,0,-1
"614","DURAMORPH 0.5MG/ML AMPUL",1,0,0,0,-1
"615","DURAMORPH 1MG/ML AMPUL",1,0,0,0,-1
